GSM1314222_HOSE2008	GSM1314223_HOSE2061	GSM1314224_HOSE2064	GSM1314225_HOSE2085	GSM1314226_HOSE2230	GSM1314227_HOSE2237	GSM1314228_317T	GSM1314229_324CT	GSM1314230_377T	GSM1314231_380T	GSM1314232_388T	GSM1314233_389T	GSM1314234_412T	GSM1314235_431T	GSM1314236_486T	GSM1314237_645T	GSM1314238_660T	GSM1314239_692T	GSM1314240_702T	GSM1314241_765T	GSM1314242_778T	GSM1314243_872T
208383_s_at	3.70549740725366	4.76341461265093	2.83594788382383	6.73967869603297	5.17383423328048	5.19510681158264	2.12270285939677	2.84882414298266	3.34313507673253	2.77827894749025	6.1561865513431	4.30833266543538	3.96437599066138	5.19570303728036	8.86713687109364	3.82373378823193	8.56353911000492	2.62759628719362	7.62338104711066	3.87404248750357	1.76288997551608	3.2458396142472
208394_x_at	1.77157329954586	2.0157510853938	2.01052562464833	1.81858377280451	1.09275424401159	0.944448297658376	3.27931643897398	2.50472057011549	2.07117070271455	2.41064541700367	3.28905016421928	4.34659475519078	4.02427302732887	3.46125417681031	2.93683421474589	3.24234600236564	3.55219629251171	5.22931781544378	3.62443128250581	3.79087088182931	1.98632658144727	4.25219219950616
208396_s_at	4.53550651244076	5.34333840002221	3.94026251214094	5.14487119146476	6.43630384771667	6.41369651653117	2.91227530278477	3.20074661783905	2.18588312980686	3.44100406717861	4.92742869961413	2.51917323304651	2.76755580295456	7.11617059279904	3.08377383756878	3.36204152829263	5.51680676910764	2.63763497377802	2.69199077535222	2.35347065605379	2.80421721952368	2.05824889687613
208450_at	4.7806429016926	6.02756424048038	4.79071131785983	4.60180412592653	7.05381286913604	5.99428364949403	2.45036902514578	2.52365823037369	2.29607571345553	3.09748062847047	2.19607138255937	2.19670076835554	2.26715395628979	2.41942613788909	2.16402003805206	2.65973209811467	2.87312840830135	4.52467931681433	2.3239089845116	2.05352240559152	3.18368387879371	2.07023273809185
208451_s_at	7.37500621345338	7.52100435162009	7.36654938614791	7.60058803267597	9.88342683122809	10.7848047817617	8.22485513998372	6.98313703296378	5.11750133635535	6.22953244699551	6.40886666804885	5.6193899251787	6.39350002794245	6.92804977730166	7.18211129424625	6.23264386292159	9.60014838883818	5.32173694627221	5.43297396735284	5.12278801848037	6.87330010890607	5.58647784667318
208470_s_at	8.3611659575118	6.48401444691644	8.90715127443147	6.7369852102762	10.5132789594061	8.06634823756114	8.43069371289211	8.51454538258859	4.63458223522071	5.34685386913835	6.12266458469922	5.05735059859124	8.58078287951313	5.88388078946035	6.15730659597065	7.7805885688191	5.74897327918671	10.088159782518	5.87924787695857	4.76084599810541	4.08904195781584	6.90400136768617
208498_s_at	5.50191612037379	4.51179510583113	6.93770800532926	5.94271693045289	7.41548477898499	6.29585768243582	5.73028234986243	6.01369748789043	4.09342105342697	5.63972312647405	6.15243313996066	9.44449848684486	4.75907525935439	8.21656716338203	5.6688367666293	7.26996941986974	6.28368820380799	5.6096104980398	5.83198430697077	6.11531456669992	3.99223340344228	12.0669587113201
208606_s_at	2.8882304764178	5.04016269634842	4.98545004276305	3.6839478968698	2.78569664479631	6.54859177966682	1.65178875344253	2.22740803097262	2.46993821819751	2.15504330439742	2.63956863729007	2.2065313626117	1.77911201882182	3.29201411395216	3.87335233112074	2.34683929207553	2.22371270670864	2.93678752671014	2.04076581039385	2.23971007084261	3.47327782817079	2.54041475287413
208607_s_at	1.69179100981459	1.91948484339806	3.00026987114534	2.10358978169182	2.42529363650076	2.13610751389588	4.69083927881463	5.10910963179851	1.46223370722555	1.71848652175381	2.13448678715964	3.97630294008362	2.34613053228908	2.38136872846135	3.10404327387577	2.3522848690622	4.28750732798106	3.30420079186799	1.91521507814394	1.87047592838512	5.36959882675963	1.86115554762717
208650_s_at	0.743322546732864	0.649017164665094	5.58907779237717	0.979968230563663	0.374121805220528	0.836075947716536	7.87171199317548	8.45678727974775	7.59060695097272	7.47163047858328	8.58225230350366	7.94020927698237	7.23340995261907	6.58585077033273	9.32700667703064	9.12530217099857	8.77080476051023	7.70245080779865	8.61425755542982	9.28723884978819	6.65178593643769	6.03014421292234
208651_x_at	1.49002358666186	1.93780272923374	5.869078798089	2.17485713727504	1.6326950220788	2.62167119480395	8.4300982715637	8.07546021615839	7.80929307006569	7.34746564520293	8.57376536528433	8.62495842882636	8.33890554982568	7.66220375254855	9.03637135220104	8.80985021702175	8.7096069727482	7.68499176072037	8.72288083542333	9.72727625866959	6.60271258190518	7.30967473400693
208653_s_at	3.69925566719048	3.55027740104741	4.27288435747549	3.5603557567921	4.54787124554125	3.88307519576838	4.1390083396611	5.12997285632092	4.19229865848704	6.61234201257926	4.95979734975725	4.43393117065119	4.18149978624363	4.60871090163416	6.27412494323233	7.25933432790857	6.06412200980476	7.64712094617491	4.58281057880073	2.17173577733542	5.42523019845771	3.83481884585547
208683_at	8.55350053284803	9.09081552488284	8.31306734844915	8.83871854978128	10.8961608418568	10.932643573267	9.74689135640868	9.33282585615386	6.60337737659502	8.62261182016566	8.45013617704466	9.57818522900824	8.87345022862991	10.3468893369124	9.37778901848958	8.55625100940412	10.2177123602697	10.9462900678801	7.24802404124237	7.85086439440931	9.90192844134154	10.2679824397904
208711_s_at	3.44791276251979	3.40684030766167	3.90213589871898	2.93046888105858	2.26446396371638	3.815967001642	5.81948774927323	5.21170207412083	4.85850732042289	5.09386609707884	3.64468775522997	4.6772287668581	3.8703612568283	7.04540785644472	6.18771759734704	2.91419085500321	3.65443723263815	4.36256593558422	4.32533701301807	3.80356747279608	4.25135016195629	4.80049298853678
208712_at	5.14083111350616	5.77149775672787	5.85940127285118	3.77215562863243	3.67388883428886	6.66338155056526	8.79050488498752	7.59338124120181	7.54063599179177	7.60307048483239	5.49469737307426	7.39228792671144	6.75404128977333	8.96919539652632	8.73864022049259	4.81157649028542	5.67781824678541	6.34187906982548	6.9269872865656	6.25820053533924	7.19876577420683	7.40154110080391
208729_x_at	8.34745918803681	8.58741859362707	6.8268036623905	7.27202872135783	9.10490994380162	9.31222547889697	9.93987026105971	7.35156331277893	5.25760287702375	8.91279058894316	7.57427278849441	8.59712070832638	8.39632118862966	7.46706283896596	8.59704278954268	8.68302347458081	9.66099614801492	8.01847134811097	8.80880256062953	5.82392499023205	9.34546012342621	8.50186133092138
208747_s_at	8.6246577405262	9.14305653632287	8.11205421157781	8.33419343030288	11.1319820290113	10.6582158367561	8.76190192821442	5.65628663021061	4.47412887717681	8.37212811857411	7.32368000376365	7.6783052398981	9.04635316047961	8.47966354271212	9.53906085474437	8.05824877196536	9.45749437321039	6.66860449171933	6.31279636763651	6.70957382668237	8.33529663874092	7.6020786276334
208789_at	7.70484385334343	8.0563562915228	7.40586489562608	7.96814017154636	8.93594372959178	8.98637066047272	7.28195560569948	6.73233912123384	5.29558338150009	5.23922767947008	6.23409995941724	7.70419764550232	7.65743835631117	7.88218397636167	7.06852716152784	5.98704067171144	6.59794472438346	5.42801011138549	5.17862606653347	7.08346619501979	7.80587510114996	6.09804626085704
208791_at	5.79147156088971	7.39148976795116	6.78645670209214	5.91936780821333	9.15755908548533	9.46128418956837	9.26640414305217	9.13337446848819	5.19887479494449	8.72937633068914	7.03470028891273	9.73628544954703	7.49773818574586	9.84930777736105	8.43588961365621	7.39911216450722	10.9929135716967	11.1623754096807	9.5728896244981	7.60252558418603	5.21523036098233	10.2083539147569
208792_s_at	5.74432561463996	7.28412738390543	6.8794982918075	5.79063979344501	9.31710679973918	9.6571374807536	9.59929567674889	9.45259066195093	5.19971470462314	8.82791897721919	7.04097449824491	10.0330689356193	7.62992979864659	10.119062295554	8.75350351289969	7.4999055032827	11.2256108163207	11.5117833562212	9.59255340836966	7.6361024518957	5.53119951531508	10.1629555724571
208850_s_at	4.43115347554948	4.52631596100534	4.58744791771783	4.87353823563344	5.70350302165494	6.00558865396607	7.11071931247528	6.64915566164691	5.66846326070346	4.59709450375577	5.68484750570948	6.59335257863737	5.53321539172873	9.32544998332271	5.55859356722957	5.45038825770141	6.8577194093274	3.99589441528639	4.88123967399896	6.2733043550689	4.82016940661368	4.753268854002
208875_s_at	2.99062723808229	3.43077339138395	3.35166026615963	3.02932160251413	3.93084769198647	3.72369768942876	5.22841580252942	5.22981668955032	4.95638190977833	6.45835329993554	6.0411996320227	3.70523214217496	5.83985355376352	6.79379181720777	6.25929272908472	6.4374695266086	6.05147768227131	6.3493712311333	5.0310807462424	5.88242875083194	4.92566402852543	5.19877768389422
208886_at	6.42789418754182	7.11147127604298	6.43577596822833	5.87436572679944	8.1088084850653	7.55727185026704	8.73481176225121	6.42583073479567	8.12442930699442	8.43263355085254	5.49345550716561	8.17881369171346	9.28810749974463	6.39317642600091	5.96053497900186	9.44538338995173	4.93157923160754	8.65434944253889	6.86906271567647	8.93631774955557	7.30341625406158	7.72794782461023
208892_s_at	5.605970076177	6.19494305870177	6.37409982334192	6.50028996879801	7.11838554795411	6.68663725535687	8.21413837602627	7.4850960382342	4.50705162910949	5.83909953106581	5.49629048961351	4.24254442388481	5.68119705740871	7.20679688527924	5.53780540806734	7.71326804023923	5.58317451087143	9.03550097397956	6.51766955617086	7.22402823671373	6.22392774483195	7.8682445994558
208894_at	9.02054691532415	8.12842553587002	6.60235940169169	5.77386941847727	7.62890868735089	7.86412954529812	9.84393882709161	7.61886338136528	4.60427122515977	8.96993110555595	7.64590719376075	7.92423123784336	8.6067320028025	5.72547965377433	7.08728980272317	8.93587535900739	10.1197859385464	7.29664073478603	8.04057632730233	5.05844457774335	8.39663596860461	8.42971846008613
208928_at	3.37680355496494	3.27967629043305	3.18756400156593	2.95543981270247	3.88483220872929	4.18451988150247	5.15947867175489	6.25978376825924	4.0895766910788	3.98387479494367	4.55980667626574	4.92130839582108	4.80732963580726	5.03923081280167	6.65575377390799	6.41718568834728	6.64596745506593	6.63877015872943	5.00754895394002	4.24147762375935	4.55581352746228	4.8047980876624
208933_s_at	6.9513275180301	7.3153054653926	6.30735375844241	7.34523852265687	9.00138503062382	8.41946618261828	4.99232998038488	4.45513321196558	3.31310085761533	2.91541948979033	4.42671288889879	6.28702680658313	3.112771959653	7.27048505397974	6.29611259514496	5.23349144505516	6.32157885630898	5.73446466892309	2.03937853385132	4.06366231628759	5.42501389136568	5.45856618030668
208934_s_at	6.11926313509503	6.29778069007599	5.19792031428593	6.11574465986252	7.57895706975093	6.64829396100583	5.12226216890491	4.89887461861044	4.03891747057019	3.61886341803644	4.78318308331919	5.49034164820973	3.36164549458718	5.5176067607586	6.6762340129241	5.38357092708893	6.39402432322282	5.65430794328257	3.19573938231657	3.53089542233632	5.90774814572006	5.42591535107029
208935_s_at	6.43562295868075	6.5609170537484	5.48961394294975	6.77288482682472	7.81343687022592	7.44045421723988	3.93596028285818	2.8202646303966	1.28935729646174	1.82566960001053	3.0559027874886	5.34914669690383	1.79352629026652	5.73280333059695	4.8433206495896	3.60958862968251	4.79444233919543	3.8790626547485	1.26313975086883	2.28857470982946	3.58222971602122	4.07861336262184
208937_s_at	3.70693804249574	3.87753785800273	6.19204774984359	6.63731556172569	7.37113311006379	6.73603332298271	3.06983311642046	2.99700866216043	3.70454891196094	3.74710779663851	4.67219978031724	3.70036626407432	2.97183335576912	5.75912751009091	2.69357061092307	3.83100566073925	3.12065783589545	8.1649630650351	3.57689702924426	2.16972880773379	4.28561923919349	2.60657254887822
208965_s_at	6.59558244926047	6.69873999795461	7.22174115322619	7.59736693467655	9.02798393639623	9.12901702420744	6.66677977348746	5.47167610416519	3.45433800625324	6.12506488384862	6.40231766034719	6.23365730799029	5.60773569668534	7.33022143259782	5.97071882623611	7.13456520013548	7.41072675293128	5.1954195242927	4.19878087226845	3.35484943811159	5.20499351687376	5.92603922617069
208966_x_at	8.6510128670376	8.51909628793629	7.7509042014989	8.54086807945253	10.1604569576392	9.87078119931128	8.50817939233464	6.48217301789456	3.72144373173645	7.46417360735159	7.56882726911828	7.15465860763252	7.66810183047326	7.4546727421966	6.77692899517438	8.63445111172231	9.08294830764219	7.05654418418914	5.51952680333371	3.9151455288274	8.20252276994734	6.79134133197263
208998_at	7.11714531697078	4.67177389722071	6.04196765405736	4.43424377034255	6.35159574075333	6.37740607638391	8.51552767609737	7.84945516040256	8.13739379724054	8.6719359342464	7.30636685438831	8.66882944132693	7.93049829422025	9.14042318930754	10.1308411127804	10.365843739164	8.76680424744001	9.70482050889823	9.55938144369788	7.42401543490683	7.7130206895525	8.20273011159274
209006_s_at	6.84160442240859	6.8371888702896	5.45859127648399	6.35107114057785	8.71478098475742	6.97240299518778	2.76930219990209	5.56848626149777	3.48180512947535	4.81205060590381	2.73356964027208	6.51800962439925	5.48040165264458	6.25133024375319	4.27502616515411	3.49879708340748	3.95873911311635	4.42298531092508	4.6903778906539	4.80015209770786	2.55211795263619	3.7633411258161
209007_s_at	8.43584226547314	8.64431823578035	7.7659188416279	8.50746935698099	10.824689684323	9.44099633565618	5.8679947710021	9.1395230996146	6.99070195091812	8.78252693471222	6.68744563146777	9.09067022934213	8.07334355242208	10.2248849441395	8.43472898610589	8.36083167057835	8.26719899780824	8.53956902984434	7.59619819138928	7.1839957786414	7.22969566909371	6.42791055958601
209016_s_at	3.97629033994201	5.77046500641602	5.38004071822738	6.38417669138907	6.99249074173953	7.31111176089291	7.79114642972444	8.98532347971319	6.31910855863604	8.21891262250656	7.73777778437257	8.83338197607503	7.10379388506853	9.5218682313402	9.36304945168444	8.26755179225819	8.08923796343148	7.18558401354651	6.80732297436042	7.82166242602413	8.58645169460826	6.84160442240859
209030_s_at	6.06661982150625	6.58318315300369	6.05613289954968	6.66393479736417	6.8493879951012	8.65605994360107	7.37666351009926	7.06368091387446	5.19967589045579	5.84308605418669	5.84537214182795	6.16400012245202	5.30075041610676	8.17727025623861	4.9742303294923	7.19371082510783	5.92692004320068	10.4871793216514	7.37362814916789	5.3396553845653	5.74313568178464	7.30126512345008
209031_at	6.28091380904984	7.34571496401894	6.38507004493697	7.04665404031339	7.4461205495541	8.91121441422296	7.39817983058842	7.57557450748594	5.85523443955931	5.57706155149235	6.29558427664063	6.37678833975926	5.6426765538394	9.38450618427745	5.46764162631748	7.8160161211704	6.16562605367471	10.396467188908	7.91874224555274	6.459659342027	6.64587487805253	7.67321488299314
209032_s_at	4.97873070246122	4.66952242598876	5.26745403541387	4.96808413869639	5.00585153279946	6.83655503253189	5.75802815912037	4.18629697733431	3.88345401290561	4.10803487245228	4.20058020917935	4.88459696088654	4.26641387618041	6.15340671853032	3.23390892487686	4.48855654934665	3.74322585760759	7.97196040056252	6.09724511957487	3.70021969458325	4.12078222137118	6.07843906518803
209035_at	3.87774511704569	5.52639503598572	5.25008142436007	4.45316126030501	4.67156243841836	6.75310145224263	6.86554770430254	6.5320610117541	6.30276207522055	6.37902730051012	5.5732061573095	3.96998438962502	5.66587744816059	5.69069364536078	7.70868393712356	7.62234713415004	8.39193971703324	9.63839351650798	7.18055313901362	7.44559305742463	5.24968063266875	6.13035305572452
209040_s_at	7.33056979598152	7.76443150209977	6.3778386585576	6.30030492732996	8.4860235537199	8.36257084371612	9.93273393957496	7.00824843807881	5.49872993185809	7.5333199864224	7.24204136916685	8.51080266711748	8.58657971077634	5.84279585583625	7.96327083982486	8.41061436059947	9.69445701685833	7.61681106595927	7.70659197438029	4.61310536286621	8.89876083269961	7.20029018689305
209047_at	4.54682858913282	4.64767331121883	4.84020121121317	5.34477305397496	7.89781292031155	6.73254582345522	3.33495883310123	3.42434990423858	3.72008258283735	3.17982511610133	3.78057021032182	4.05736596348114	3.16752219670989	3.72353080731189	3.73661157416993	3.85461121953113	4.01940556701874	3.14635735796446	3.38931851583921	3.20379402745912	4.11866996806944	3.33239955641956
209071_s_at	6.46544935513065	5.31338235375127	6.29750289884212	6.88107582037213	7.84800935345217	7.81083743864498	4.44669855334844	3.75252629092561	3.30785732954185	3.47613876963644	5.4323626813821	5.88148431147611	4.86108803188437	6.79869831329106	5.01041734882088	5.4704900772499	6.31519138164288	5.05341587843162	3.68762544874499	4.94215420946169	6.3111238210951	4.71062570697582
