"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"status"
"231769_at"	3.21693250442566	4.43865787897007	7.37572813537237	3.4764472043284e-08	3.4764472043284e-08	8.82936522061193	"Upregulated"
"226103_at"	3.58545252800636	2.73972055277796	7.37382707373253	3.49397410347236e-08	3.49397410347236e-08	8.82442428086791	"Upregulated"
"1563209_a_at"	3.56201282638247	4.21578248009122	7.37193943717053	3.51146612834884e-08	3.51146612834884e-08	8.81951780763987	"Upregulated"
"219306_at"	2.67591532442357	4.72319764386929	7.36979989301805	3.53140017123496e-08	3.53140017123496e-08	8.81395604626771	"Upregulated"
"205968_at"	2.85550923425018	4.28604356378083	7.34257948099895	3.79528946544581e-08	3.79528946544581e-08	8.743148921609	"Upregulated"
"37512_at"	3.78520443975079	2.27951681275161	7.33404649856108	3.88207417830845e-08	3.88207417830845e-08	8.72093442772241	"Upregulated"
"223278_at"	4.02136223143524	3.92204474524272	7.32592442269169	3.96655368720975e-08	3.96655368720975e-08	8.69978169155785	"Upregulated"
"205890_s_at"	4.60425382393744	5.33080453672243	7.3250704627276	3.97554380279748e-08	3.97554380279748e-08	8.69755722833435	"Upregulated"
"205899_at"	4.18559024073637	5.58321295461357	7.31755878769955	4.05552129463413e-08	4.05552129463413e-08	8.67798651744643	"Upregulated"
"205157_s_at"	2.7539842839388	4.08093061294135	7.31712080309026	4.06023470703321e-08	4.06023470703321e-08	8.67684519961898	"Upregulated"
"204567_s_at"	3.76129064281838	5.21101328083195	7.30703359425167	4.17034372485492e-08	4.17034372485492e-08	8.6505533106133	"Upregulated"
"204285_s_at"	3.57962875213114	4.38985284373612	7.30060733621346	4.24206895662959e-08	4.24206895662959e-08	8.63379731190281	"Upregulated"
"205122_at"	3.76922011649878	5.16024639513857	7.29616509315429	4.29238185560176e-08	4.29238185560176e-08	8.62221165982767	"Upregulated"
"244811_at"	3.10839349453004	4.39116667342871	7.29561179998646	4.29869079373372e-08	4.29869079373372e-08	8.62076847437054	"Upregulated"
"230966_at"	3.14492220769315	4.64177517410242	7.28885995710964	4.37644240858275e-08	4.37644240858275e-08	8.60315438232283	"Upregulated"
"213831_at"	5.52725133089288	5.34020097871371	7.28283004762044	4.44708830544873e-08	4.44708830544873e-08	8.58741915696658	"Upregulated"
"208228_s_at"	4.31587537969087	5.57917300327135	7.27395731834091	4.55315390747819e-08	4.55315390747819e-08	8.56425780196958	"Upregulated"
"1405_i_at"	3.74940903417351	4.00194546059876	7.26549749754483	4.65667779565466e-08	4.65667779565466e-08	8.54216577079638	"Upregulated"
"238815_at"	3.79082205307008	4.99835608781751	7.25862682680899	4.74251335565024e-08	4.74251335565024e-08	8.52421753986884	"Upregulated"
"235609_at"	2.73378217940317	4.43799468601294	7.25404407227956	4.80065814882681e-08	4.80065814882681e-08	8.5122429820198	"Upregulated"
"202833_s_at"	4.09514183122729	4.48960749111846	7.25380527837107	4.80370768563943e-08	4.80370768563943e-08	8.5116189562166	"Upregulated"
"214770_at"	3.44821936949973	3.22732911974209	7.24757429988918	4.88398056805601e-08	4.88398056805601e-08	8.49533358098708	"Upregulated"
"223185_s_at"	3.01873776774745	4.15344888435683	7.24395376658815	4.93124821164909e-08	4.93124821164909e-08	8.48586884070538	"Upregulated"
"205542_at"	4.31253623071885	5.09877696032922	7.23866795312557	5.00109294464143e-08	5.00109294464143e-08	8.47204803318458	"Upregulated"
"206002_at"	5.40840869021878	6.87671565481324	7.23510884788015	5.04868712654366e-08	5.04868712654366e-08	8.4627402308209	"Upregulated"
"238756_at"	3.25875345568348	5.19388472612784	7.22875098572656	5.13485623887227e-08	5.13485623887227e-08	8.44610946317949	"Upregulated"
"204724_s_at"	3.79160069318871	4.21283611396396	7.22153914567102	5.23441025092933e-08	5.23441025092933e-08	8.42723924767304	"Upregulated"
"213906_at"	2.85571933228818	4.15157656695609	7.21744612075951	5.29178148515052e-08	5.29178148515052e-08	8.41652694274164	"Upregulated"
"219667_s_at"	3.43697078498039	3.1366512449386	7.20994227473574	5.39862642052457e-08	5.39862642052457e-08	8.39688281295114	"Upregulated"
"225762_x_at"	3.16792070460928	4.29104490340036	7.2076181305897	5.43216177034326e-08	5.43216177034326e-08	8.39079718611575	"Upregulated"
"1555745_a_at"	3.43625585279901	2.5397792382935	7.18449175762763	5.77760970938716e-08	5.77760970938716e-08	8.33020860165411	"Upregulated"
"228069_at"	3.11129406653127	4.9285978924236	7.17644568653495	5.90296245222031e-08	5.90296245222031e-08	8.30911448688056	"Upregulated"
"210253_at"	3.10896710201448	3.80248702519371	7.17181268396673	5.97639162223099e-08	5.97639162223099e-08	8.29696496498738	"Upregulated"
"228906_at"	3.11915308878516	4.0740987699009	7.16979749170295	6.00861963651321e-08	6.00861963651321e-08	8.29167959317133	"Upregulated"
"236278_at"	3.76371413997184	4.03936167137332	7.16289287722487	6.12038664032189e-08	6.12038664032189e-08	8.27356693836807	"Upregulated"
"223062_s_at"	3.23486277620347	7.32605249605391	7.16120308770831	6.14805995822385e-08	6.14805995822385e-08	8.26913334598599	"Upregulated"
"224341_x_at"	3.09074358612844	2.3584926450208	7.14805495893729	6.36777216044727e-08	6.36777216044727e-08	8.23462487426802	"Upregulated"
"204798_at"	2.8102817873889	4.40425389115302	7.14239164312434	6.46485094068408e-08	6.46485094068408e-08	8.21975497889367	"Upregulated"
"219497_s_at"	2.83456357922705	4.57704028889372	7.1348213877521	6.59697016871591e-08	6.59697016871591e-08	8.19987249322646	"Upregulated"
"212850_s_at"	3.61886474476338	4.01701307622604	7.13222912973995	6.64283892486195e-08	6.64283892486195e-08	8.19306271955224	"Upregulated"
"223475_at"	4.71317271597437	4.15792315233495	7.12961531986818	6.68941702692547e-08	6.68941702692547e-08	8.18619556706281	"Upregulated"
"205372_at"	3.21555379435618	4.96948842678182	7.12274816161672	6.81337663927957e-08	6.81337663927957e-08	8.16815012608034	"Upregulated"
"218308_at"	2.69346177557406	4.49764189283646	7.11519302782647	6.95245251529913e-08	6.95245251529913e-08	8.14829073939361	"Upregulated"
"224646_x_at"	6.93440607781369	7.81689750899357	7.10189189962907	7.20434646986285e-08	7.20434646986285e-08	8.11331199357322	"Upregulated"
"204748_at"	3.23783638100785	2.3642402192856	7.0944806970706	7.34869905676292e-08	7.34869905676292e-08	8.09381379046807	"Upregulated"
"205376_at"	3.30148068750727	3.32574806812048	7.08754042594436	7.48654166265501e-08	7.48654166265501e-08	8.07554904200185	"Upregulated"
"210220_at"	3.44585292777394	4.88731581360456	7.08358685023538	7.56623556588032e-08	7.56623556588032e-08	8.06514201169864	"Upregulated"
"213355_at"	3.01329139453609	4.30142374260028	7.07781485484422	7.68413373927658e-08	7.68413373927658e-08	8.04994523789009	"Upregulated"
"214157_at"	3.03474236694974	4.40146499680967	7.06404667029469	7.97295021335564e-08	7.97295021335564e-08	8.01368089841525	"Upregulated"
"211343_s_at"	3.5562965035591	5.03598735683447	7.05715378751669	8.12165893567021e-08	8.12165893567021e-08	7.99551774424621	"Upregulated"
"219494_at"	2.54264872330088	4.14116141227065	7.05608531674803	8.14496118403524e-08	8.14496118403524e-08	7.99270179380273	"Upregulated"
"205869_at"	3.12081787497637	3.91302297561051	7.04637532097023	8.35986249922009e-08	8.35986249922009e-08	7.967105406851	"Upregulated"
"222270_at"	2.98018808419427	3.9804544435019	7.03482928245162	8.62290652943759e-08	8.62290652943759e-08	7.93665564250379	"Upregulated"
"228071_at"	3.83613003018312	3.26113086771086	7.01985107209484	8.97670831158198e-08	8.97670831158198e-08	7.8971327639682	"Upregulated"
"229554_at"	3.52189519133697	3.51427571039579	7.00946818137039	9.23057956818373e-08	9.23057956818373e-08	7.86972123835146	"Upregulated"
"244532_x_at"	3.95170158031484	4.97979151829851	6.99032172343963	9.71800214248997e-08	9.71800214248997e-08	7.81914279702771	"Upregulated"
"241412_at"	3.98482165129116	4.5022890676069	6.98826563950584	9.77187498705129e-08	9.77187498705129e-08	7.81370897669254	"Upregulated"
"219148_at"	2.99043204226684	5.11248433496241	6.98556440444239	9.84311286018096e-08	9.84311286018096e-08	7.80656946106178	"Upregulated"
"205593_s_at"	2.47777257456408	4.04190023801606	6.98275790829798	9.91768509267622e-08	9.91768509267622e-08	7.79915090599617	"Upregulated"
"206104_at"	3.64678831077933	2.90221146787116	6.97995139898553	9.99283110578959e-08	9.99283110578959e-08	7.79173147255692	"Upregulated"
"229842_at"	2.65617026750957	5.15192590049869	6.96853687554812	1.03044645479794e-07	1.03044645479794e-07	7.76154677081033	"Upregulated"
"202856_s_at"	3.10833034647948	4.34606046923356	6.96419398483299	1.04256061278998e-07	1.04256061278998e-07	7.75005872878992	"Upregulated"
"201688_s_at"	2.97947624474419	4.44823297828205	6.96319563663623	1.04536579818842e-07	1.04536579818842e-07	7.74741756195383	"Upregulated"
"244359_s_at"	3.75836152544891	4.73458838535657	6.96173278478013	1.0494899985625e-07	1.0494899985625e-07	7.74354734208987	"Upregulated"
"205476_at"	3.12665886609091	4.09481214677456	6.95188585041066	1.07768434180462e-07	1.07768434180462e-07	7.71748970999211	"Upregulated"
"1552767_a_at"	4.70253426633293	3.88735508746606	6.95163675381926	1.0784074531643e-07	1.0784074531643e-07	7.71683040010851	"Upregulated"
"203189_s_at"	3.20432866997436	4.19171431211247	6.94614722002479	1.0944688022553e-07	1.0944688022553e-07	7.70229901111221	"Upregulated"
"242923_at"	3.01451990668886	3.94385343647723	6.94570128282684	1.09578414325535e-07	1.09578414325535e-07	7.70111842709769	"Upregulated"
"215379_x_at"	4.65061450124688	5.42100193856945	6.93406375901604	1.13068333462374e-07	1.13068333462374e-07	7.67030156187869	"Upregulated"
"213094_at"	5.14747202670006	4.61862697509226	6.92970722602643	1.14403620723349e-07	1.14403620723349e-07	7.65876152658174	"Upregulated"
"230720_at"	4.19337355876945	5.69591326505384	6.92891063676838	1.1464950192756e-07	1.1464950192756e-07	7.65665122257523	"Upregulated"
"203290_at"	4.08042340250945	4.23006838472742	6.92693732001222	1.15260912433333e-07	1.15260912433333e-07	7.65142327467191	"Upregulated"
"203764_at"	2.56121145881437	5.22064611118038	6.9221989814924	1.16742578728322e-07	1.16742578728322e-07	7.63886822851441	"Upregulated"
"1555758_a_at"	2.4209326277258	3.87658846256768	6.91635530569252	1.18596524526174e-07	1.18596524526174e-07	7.62338115732666	"Upregulated"
"210394_x_at"	3.82671625618855	4.59514729812579	6.90800458787192	1.21297818751191e-07	1.21297818751191e-07	7.6012436515969	"Upregulated"
"214156_at"	3.53302265029815	3.90394380773843	6.90644088473171	1.21810543282502e-07	1.21810543282502e-07	7.59709751115292	"Upregulated"
"214038_at"	3.80188740088661	4.54401909580639	6.89111898059833	1.2695227900011e-07	1.2695227900011e-07	7.55645819126255	"Upregulated"
"222037_at"	2.15561876481456	3.84200445746247	6.890935626631	1.2701512426965e-07	1.2701512426965e-07	7.55597172143767	"Upregulated"
"231384_at"	4.54166932179804	3.44182456829528	6.88784201082668	1.28080243812828e-07	1.28080243812828e-07	7.54776329742147	"Upregulated"
"204236_at"	3.1060273590807	2.62435165656904	6.88417320344001	1.29355150756094e-07	1.29355150756094e-07	7.53802740760862	"Upregulated"
"204619_s_at"	4.25496847149915	5.35013866680861	6.88139257514386	1.3032998573954e-07	1.3032998573954e-07	7.53064754485275	"Upregulated"
"242033_at"	3.12734507099928	2.44624452292034	6.87457257560967	1.32752620558705e-07	1.32752620558705e-07	7.51254369921358	"Upregulated"
"217388_s_at"	3.35231802565375	3.48987255339507	6.87433183302867	1.32838968144529e-07	1.32838968144529e-07	7.51190455479422	"Upregulated"
"220651_s_at"	2.44824826911666	3.97185436902687	6.85871434397855	1.38563988756131e-07	1.38563988756131e-07	7.47042913952576	"Upregulated"
"221646_s_at"	3.89755615265159	4.17038451068966	6.85124259120144	1.4139084747501e-07	1.4139084747501e-07	7.45057753215486	"Upregulated"
"231738_at"	3.97955654954344	3.97327511216884	6.84519675777069	1.4372099060417e-07	1.4372099060417e-07	7.43451025532472	"Upregulated"
"236534_at"	3.20930380000363	3.83874340901396	6.83572269556509	1.47451015170171e-07	1.47451015170171e-07	7.40932469862627	"Upregulated"
"226248_s_at"	3.08997720448373	3.64160713007471	6.82834389352697	1.50424012918316e-07	1.50424012918316e-07	7.38970279908664	"Upregulated"
"213456_at"	4.39594462942456	4.2768056583801	6.81215754938023	1.57160398313734e-07	1.57160398313734e-07	7.34664036090205	"Upregulated"
"236045_x_at"	3.19692804866081	4.0589863740454	6.8098887861314	1.58128746989596e-07	1.58128746989596e-07	7.34060239171763	"Upregulated"
"227230_s_at"	3.31156605848078	4.21058138641751	6.78061398402455	1.71180317876103e-07	1.71180317876103e-07	7.26264568527896	"Upregulated"
"227177_at"	2.59337507651083	3.92239475647735	6.77466860988645	1.73961610215377e-07	1.73961610215377e-07	7.24680314160194	"Upregulated"
"238900_at"	3.00120177738939	2.36433759156655	6.76503075360387	1.78567955180858e-07	1.78567955180858e-07	7.22111385973568	"Upregulated"
"1553619_a_at"	3.50715154138159	3.87374861811353	6.75716755644711	1.82417583912594e-07	1.82417583912594e-07	7.20014805898351	"Upregulated"
"228821_at"	4.75613947834933	3.72788612482894	6.75516160448242	1.83413047253334e-07	1.83413047253334e-07	7.1947985741084	"Upregulated"
"228506_at"	3.18781297504743	2.96787556675948	6.75170151990724	1.85143089970041e-07	1.85143089970041e-07	7.18557027004839	"Upregulated"
"229886_at"	2.48225519940393	3.82409704223352	6.7510266940972	1.85482425801923e-07	1.85482425801923e-07	7.18377032218053	"Upregulated"
"208212_s_at"	3.58940478850885	4.06447642027737	6.74753359284391	1.87249033981628e-07	1.87249033981628e-07	7.17445253680234	"Upregulated"
"204424_s_at"	3.32456300443982	3.64126418176853	6.7389798094977	1.91647406134339e-07	1.91647406134339e-07	7.15163042676748	"Upregulated"
"227238_at"	3.55828864583764	3.7449332788015	6.73835525494683	1.91972626416191e-07	1.91972626416191e-07	7.14996379008856	"Upregulated"
"231729_s_at"	2.5958998283977	3.77321854306193	6.73085757664218	1.9592078934816e-07	1.9592078934816e-07	7.12995311208611	"Upregulated"
"212909_at"	4.12095636273743	6.8771706229159	6.72753268415786	1.97697870996702e-07	1.97697870996702e-07	7.12107749990787	"Upregulated"
"227819_at"	2.94936259210683	4.79731700811192	6.7153965535003	2.04324163309394e-07	2.04324163309394e-07	7.08867168407663	"Upregulated"
"204822_at"	2.65344420535087	5.27112183833621	6.707988106202	2.08479349331697e-07	2.08479349331697e-07	7.06888269666098	"Upregulated"
"205830_at"	4.26052663554945	5.45672925851471	6.69788345868289	2.14285189763539e-07	2.14285189763539e-07	7.04188326755417	"Upregulated"
"209758_s_at"	3.18701248082002	4.22359722937872	6.69699146655469	2.14805508063855e-07	2.14805508063855e-07	7.03949941043868	"Upregulated"
"1552316_a_at"	3.19958258111583	2.85234228917578	6.68049728430649	2.24661021535923e-07	2.24661021535923e-07	6.99540484962566	"Upregulated"
"244774_at"	3.16721778833068	2.43270178231302	6.67111627335644	2.30469462403775e-07	2.30469462403775e-07	6.97031466022373	"Upregulated"
"225645_at"	3.47596663119219	7.63636970704276	6.65115881913966	2.4333788881451e-07	2.4333788881451e-07	6.91690933558482	"Upregulated"
"232235_at"	4.42544675853634	3.38763605665158	6.62654146540812	2.60218794060436e-07	2.60218794060436e-07	6.85098288698581	"Upregulated"
"206115_at"	3.59060876291899	2.85797006240524	6.62367057484145	2.62263189422171e-07	2.62263189422171e-07	6.84329083487575	"Upregulated"
"218943_s_at"	3.45037217616174	4.36092405518157	6.62180022603871	2.6360383161662e-07	2.6360383161662e-07	6.83827915002681	"Upregulated"
"221258_s_at"	2.26448981589592	3.75213759389691	6.6046366898725	2.76235238303133e-07	2.76235238303133e-07	6.79227360731715	"Upregulated"
"237810_at"	2.93433227601837	3.834147128937	6.60439967744966	2.76413892135269e-07	2.76413892135269e-07	6.79163812411484	"Upregulated"
"213150_at"	3.01109950268873	2.52942654662122	6.57701142918398	2.97866794300807e-07	2.97866794300807e-07	6.71816960171692	"Upregulated"
"232151_at"	2.85487180132433	3.68236227504509	6.57338286461836	3.00832802796699e-07	3.00832802796699e-07	6.70843093052708	"Upregulated"
"235178_x_at"	2.3974063965592	3.80789918411915	6.57004687960818	3.03586036785198e-07	3.03586036785198e-07	6.69947646297073	"Upregulated"
"228665_at"	3.57603610467619	4.47051794166479	6.56745107921235	3.05746026619152e-07	3.05746026619152e-07	6.69250810928744	"Upregulated"
"205751_at"	3.22333713172412	2.29052420669022	6.54058815094008	3.29033798773133e-07	3.29033798773133e-07	6.62035990124295	"Upregulated"
"204846_at"	3.67212663939337	6.0934611319641	6.53847138552892	3.30943478518532e-07	3.30943478518532e-07	6.61467198128488	"Upregulated"
"227801_at"	3.29275901874297	4.55099776323816	6.53784342408206	3.31512161010191e-07	3.31512161010191e-07	6.61298452174538	"Upregulated"
"205569_at"	3.38554950925294	4.97241481351205	6.53106986771291	3.37709550205884e-07	3.37709550205884e-07	6.59478038854552	"Upregulated"
"230360_at"	3.0865273901239	4.35275902869674	6.52296317563003	3.45281083120357e-07	3.45281083120357e-07	6.57298809711842	"Upregulated"
"204702_s_at"	2.58594967038548	3.77000083148467	6.51914121136147	3.48910124257578e-07	3.48910124257578e-07	6.56271194612654	"Upregulated"
"205413_at"	4.18314444025539	4.78837629169208	6.51797214092047	3.50027876058738e-07	3.50027876058738e-07	6.55956839987684	"Upregulated"
"204268_at"	3.02950100011205	4.86146809622438	6.50781118213189	3.59896749406342e-07	3.59896749406342e-07	6.53224128356909	"Upregulated"
"231098_at"	3.34268548527963	3.37599815926435	6.50777275483787	3.59934601773824e-07	3.59934601773824e-07	6.53213791923404	"Upregulated"
"212531_at"	4.10535482718521	6.02422004720818	6.50149284261314	3.6617501278464e-07	3.6617501278464e-07	6.51524406209403	"Upregulated"
"1557051_s_at"	3.46473742780651	2.92935228282119	6.48547681475228	3.82590727037566e-07	3.82590727037566e-07	6.47214321632415	"Upregulated"
"220646_s_at"	3.13100277645603	3.88032873208225	6.47956620013036	3.88835305539527e-07	3.88835305539527e-07	6.45623154178789	"Upregulated"
"209125_at"	3.55189105229416	3.84624476175633	6.46961041750308	3.99587733544835e-07	3.99587733544835e-07	6.42942331356256	"Upregulated"
"208383_s_at"	4.73557994077075	4.52359900440221	6.46601670588771	4.03542498674137e-07	4.03542498674137e-07	6.41974434615668	"Upregulated"
"239108_at"	3.10942189835692	3.38330749980085	6.46158640688601	4.08472460655399e-07	4.08472460655399e-07	6.40781068320881	"Upregulated"
"219087_at"	3.84495080073764	3.83888827129004	6.4591320728808	4.11229790150449e-07	4.11229790150449e-07	6.40119885720355	"Upregulated"
"214183_s_at"	3.81835989058199	4.18302785946294	6.45903812382322	4.11335710992305e-07	4.11335710992305e-07	6.40094575404866	"Upregulated"
"217546_at"	3.39929351342242	3.8257195099077	6.45787710992788	4.12646951897133e-07	4.12646951897133e-07	6.39781786672365	"Upregulated"
"222486_s_at"	2.7786240631447	3.55310967038926	6.45576005905881	4.1504883187723e-07	4.1504883187723e-07	6.39211402719308	"Upregulated"
"211430_s_at"	5.99995978313389	6.65644192767568	6.44474413992243	4.27777075802441e-07	4.27777075802441e-07	6.36242842213639	"Upregulated"
"236193_at"	2.84220650963497	3.8812446160792	6.43746475970631	4.36403998363859e-07	4.36403998363859e-07	6.34280642399766	"Upregulated"
